OccNo,VesselFlag,YearBuilt,Gross Tonnage,Vessel Type,Vessel Sub Type,Month,Accident Region,Latitude,Logitude,Area Type,Fatalities,Serious Injuries,Vessel Phase,Vessel Sub Phase,Accident Type,Accident Sub Type
M17C0035,CANADA,1998,UPTO 100,FISHING,FISHING,Apr,CENTRAL REGION,50.165,-65.3166,SEA,0,0,NOT MOVING,ANCHORED,ACCIDENT,UNFIT
M17C0036,CANADA,1985,UPTO 100,TUG,SERVICE,Apr,CENTRAL REGION,46.71666,-71.3783,RIVER,0,1,MOVING,MANUEVERING,ACCIDENT,PERSON SERIOUSLY INJURED OR KILLED
M17C0037,CANADA,2014,UPTO 100000,CARGO,SOLID CARGO,Apr,CENTRAL REGION,45.51813,-73.5246,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0038,MARSHALL ISLANDS,1990,UPTO 100000,CARGO,SOLID CARGO,Apr,CENTRAL REGION,46.50066,-84.3992,RIVER,0,0,MOVING,MANUEVERING,ACCIDENT,GROUNDING
M17C0039,CANADA,1992,UPTO 10000,CARGO,LIQUID CARGO,Apr,CENTRAL REGION,44.06343,-76.4683,LAKE,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0040,CANADA,1978,UPTO 100000,CARGO,SOLID CARGO,Apr,CENTRAL REGION,45.34085,-73.8888,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0041,ANTIGUA AND BARBUDA,2008,UPTO 10000,CARGO,SOLID CARGO,Apr,CENTRAL REGION,48.17471,-69.4681,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0042,CANADA,1991,UPTO 100,TUG,SERVICE,Apr,CENTRAL REGION,43.22255,-79.2144,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0043,CANADA,1972,UPTO 100000,CARGO,SOLID CARGO,Apr,CENTRAL REGION,42.33483,-82.975,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0044,NETHERLANDS,2009,UPTO 10000,CARGO,SOLID CARGO,May,CENTRAL REGION,45.49409,-73.5173,DOCK,0,0,MOVING,MANUEVERING,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0044,NETHERLANDS,2009,UPTO 10000,CARGO,SOLID CARGO,May,CENTRAL REGION,45.49409,-73.5173,DOCK,0,0,MOVING,MANUEVERING,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0045,CHINA (HONG KONG S.A.R),2007,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,48.37572,-69.0894,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0046,CANADA,1985,UPTO 100,OTHER,SERVICE,May,CENTRAL REGION,44.275,-76.3201,LAKE,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M17C0046,CANADA,1952,UPTO 100,OTHER,SERVICE,May,CENTRAL REGION,44.275,-76.3201,LAKE,0,0,MOVING,AHEAD,ACCIDENT,COLLISION
M17C0047,ISLE OF MAN,2012,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,46.64752,-71.9075,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0048,MARSHALL ISLANDS,2009,UPTO 100000,CARGO,LIQUID CARGO,May,CENTRAL REGION,49.45776,-65.8925,SEA,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0049,CYPRUS,1985,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,46.28333,-72.6166,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0050,CHINA (HONG KONG S.A.R),1985,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,47.97398,-69.7282,RIVER,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
M17C0051,CANADA,2014,UPTO 100000,CARGO,SOLID CARGO,May,CENTRAL REGION,47.00814,-70.7872,CHANNEL,0,0,MOVING,AHEAD,INCIDENT,TOTAL FAILURE OF MACHINERY
